pob,año,id_ent,id_mun,mun
35873.157577,2023,31,56,Oxkutzcab
996.30166241,2014,20,168,San José Estancia Grande
35054.100764,2022,16,85,Tangancícuaro
55602.045578,2016,15,18,Calimaya
39247.111433,2020,19,45,Salinas Victoria
115203.253076,2014,8,32,Hidalgo del Parral
16456.2754368,2021,21,72,Huehuetla
1462.23964575,2016,20,473,Santiago Laxopa
23514.186268,2022,13,37,Metztitlán
16140.6591646,2014,32,44,Tabasco
5777.9373091,2013,30,84,Ixmatlahuacan
4151.1533942,2015,31,66,Santa Elena
5066.0723032,2018,19,42,Los Ramones
9731.2093586,2012,16,60,Numarán
1415.54051549,2024,20,563,Yogana
31267.5748631,2020,21,106,Ocoyucan
48424.039019,2017,30,204,Agua Dulce
40115.200527,2026,20,278,San Miguel Soyaltepec
4914.4905139,2024,30,176,Tlacojalpan
79318.72422,2013,7,107,Villa Corzo
76233.509149,2022,15,11,Atenco
106720.889295,2015,15,95,Tepotzotlán
17658.2972958,2011,21,188,Tochimilco
16106.0853708,2028,14,51,Juanacatlán
15991.3777222,2010,24,38,Tampacán
50900.60511,2023,13,29,Huichapan
2399.4311589,2023,5,12,Guerrero
15431.7049868,2030,30,203,Zozocolco de Hidalgo
86029.582263,2030,11,25,Purísima del Rincón
18627.4924837,2011,20,171,San José Tenango
13745.1039234,2027,8,13,Casas Grandes
5533.4783257,2027,20,489,Santiago Tetepec
1402.1238501,2024,20,317,San Pedro Mártir Yucuxaco
3596.8503704,2027,31,16,Chacsinkín
47809.04139,2028,14,91,Teocaltiche
15341.8223609,2019,7,22,Chalchihuitán
956323.53819,2021,15,57,Naucalpan de Juárez
16472.336733,2016,16,31,Epitacio Huerta
354123.222071,2015,10,7,Gómez Palacio
2057.2770888,2029,20,349,San Sebastián Teitipac
38724.30822,2014,21,180,Tlahuapan
41048.4901778,2013,23,10,Bacalar
11942.1819503,2018,20,509,Santo Domingo de Morelos
128056.41107,2019,11,33,San Luis de la Paz
755.46906289,2019,26,54,San Javier
21110.4938852,2029,30,70,Hidalgotitlán
33863.88641,2016,26,36,Magdalena
4990.3090034,2022,20,87,San Agustín Yatareni
13706.4445934,2023,12,60,Tetipac
380647.29962,2021,7,89,Tapachula
15870.1512085,2019,30,24,Tlaltetela
16224.160738,2015,32,44,Tabasco
48425.498956,2020,7,41,La Independencia
34976.945562,2012,10,4,Cuencamé
15565.1792057,2020,20,364,Santa Catarina Juquila
2832.2228456,2028,20,363,Santa Catarina Ixtepeji
19567.0186032,2011,7,47,Jitotol
1202.14016016,2016,20,195,San Juan Diuxi
24467.592886,2027,14,96,Tizapán el Alto
56564.568858,2017,15,18,Calimaya
277.06430574,2028,20,106,San Antonio Acutla
1053580.01734,2030,25,6,Culiacán
44639.80864,2028,15,63,Ocuilan
1649.87306865,2025,20,247,Capulálpam de Méndez
60395.604585,2018,28,35,San Fernando
43034.876591,2014,29,34,Tlaxco
39842.1516757,2012,23,10,Bacalar
2715.4625558,2030,7,88,Sunuapa
11432.8219379,2030,21,122,San Felipe Teotlalcingo
7099.6567754,2024,21,193,Tzicatlacoyan
580.6669512,2018,20,419,Santa María Jaltianguis
399.24404175,2022,20,147,San Francisco Nuxaño
15380.7841938,2014,16,70,Purépero
1261.57964443,2018,21,56,Chila de la Sal
15683.748247,2027,16,70,Purépero
139704.735849,2012,25,18,Navolato
2028.1210874,2020,20,349,San Sebastián Teitipac
3217.5123468,2013,20,286,San Miguel Tlacotepec
162147.793453,2013,15,5,Almoloya de Juárez
7719.792255,2029,30,74,Huiloapan de Cuauhtémoc
154549.351496,2013,11,23,Pénjamo
9981.92496,2029,13,38,Mineral del Chico
1878.3276442,2022,20,358,Santa Ana Tlapacoyan
10054.532398,2022,24,26,San Antonio
5869.8633789,2013,8,18,Cusihuiriachi
14032.7503036,2027,16,21,Charapan
10593.7798516,2017,20,12,Candelaria Loxicha
131302.57005,2017,12,28,Chilapa de Álvarez
4693.9178775,2021,28,5,Burgos
14047.96189,2012,30,202,Zontecomatlán de López y Fuentes
407803.261383,2017,15,122,Valle de Chalco Solidaridad
8710.3621468,2023,20,275,San Miguel Quetzaltepec
2378.0035343,2022,5,12,Guerrero
14537.6004377,2017,14,110,Unión de Tula
524165.84389,2020,9,15,Cuauhtémoc
13310.2553982,2030,13,7,Almoloya
17194.3783646,2010,7,1,Acacoyagua
31643.1049586,2021,21,106,Ocoyucan
10153.9729028,2017,17,32,Zacualpan
566.72623411,2023,20,311,San Pedro Jaltepetongo
15078.7552371,2014,24,42,Tanquián de Escobedo
1224.96027268,2021,21,190,Totoltepec de Guerrero
12893.7616692,2022,13,65,Tetepango
49105.153393,2025,20,334,Villa de Tututepec de Melchor Ocampo
23801.3754029,2014,12,74,Zitlala
365096.77364,2025,9,16,Miguel Hidalgo
4023.2400615,2015,20,95,San Andrés Paxtlán
26175.495453,2020,21,50,Chichiquila
22278.318655,2011,16,22,Charo
158193.693071,2013,5,25,Piedras Negras
2661.4952426,2023,20,333,San Pedro Totolápam
1915.0161447,2027,26,65,Tubutama
15824.9860257,2011,29,7,El Carmen Tequexquitla
1749.3726496,2025,20,478,Santiago Nacaltepec
9567.8504733,2022,20,266,San Miguel del Puerto
5009.42954,2014,28,14,Guerrero
1297.45491668,2010,20,245,San Martín Zacatepec
53294.657369,2018,21,177,Tlacotepec de Benito Juárez
77277.84625,2023,15,11,Atenco
2283.009952,2018,31,106,Yobaín
291648.62925,2026,11,27,Salamanca
46066.151543,2015,24,11,Ciudad Fernández
34442.310197,2016,30,144,Sayula de Alemán
53737.790729,2011,21,4,Acatzingo
990.8694745,2013,20,331,San Pedro Tidaá
15472.8542262,2030,12,33,Huamuxtitlán
731.43347877,2021,20,422,Santa María Nativitas
43419.323981,2022,12,61,Tixtla de Guerrero
592.53886025,2018,26,7,Atil
14671.1342977,2011,12,33,Huamuxtitlán
21421.288572,2025,16,19,Cotija
39066.1006905,2023,10,14,Mezquital
75991.197637,2015,11,25,Purísima del Rincón
50979.912667,2016,15,103,Tlalmanalco
62614.272627,2012,26,48,Puerto Peñasco
1416.31921893,2025,20,563,Yogana
41723.208025,2030,7,79,San Fernando
4176.8639463,2014,20,534,San Vicente Coatlán
9011.6270018,2027,24,2,Alaquines
7280.3913555,2018,14,90,Tenamaxtlán
5701.3963725,2014,20,546,Teotitlán del Valle
1727.5793842,2011,20,445,Santa María Yosoyúa
5230.037004,2021,20,326,San Pedro Sochiápam
334.8055478,2024,20,376,Santa Cruz de Bravo
595.87450553,2023,20,121,San Bartolo Soyaltepec
5014.0695719,2024,20,367,Santa Catarina Mechoacán
589403.52287,2016,30,193,Veracruz
3879.680821,2030,20,137,San Francisco Cahuacuá
11312.9842838,2026,12,64,Tlalchapa
1014.36798197,2023,20,283,San Miguel Tequixtepec
8815.5757157,2028,31,11,Celestún
80728.780434,2026,15,62,Ocoyoacac
28853.462426,2022,20,14,Ciudad Ixtepec
50645.426145,2013,14,66,Poncitlán
5711.0025025,2021,20,546,Teotitlán del Valle
26787.095155,2012,14,24,Cocula
25928.76071,2024,13,27,Huehuetla
2011.3304483,2015,20,349,San Sebastián Teitipac
7217.4940007,2023,12,47,Pedro Ascencio Alquisiras
13694.0349706,2029,7,67,Pantepec
19242.2322474,2011,15,46,Jilotzingo
13391.3765651,2025,30,178,Tlacotalpan
3493.0673593,2011,20,137,San Francisco Cahuacuá
20939.2293158,2014,12,30,Florencio Villarreal
17338.87678,2027,30,95,Juchique de Ferrer
3009.9194402,2014,5,8,Escobedo
32764.460086,2013,17,25,Tlaquiltenango
12056.2772503,2019,12,49,Pilcaya
24924.5292634,2023,30,26,Banderilla
4616.1319981,2016,14,104,Totatiche
108750.349818,2017,27,3,Centla
22293.6144758,2019,30,72,Huayacocotla
38133.176703,2021,8,62,Saucillo
7534.7931036,2019,12,65,Tlalixtaquilla de Maldonado
53867.284071,2010,27,16,Teapa
59988.076358,2013,7,77,Salto de Agua
5028.6102398,2029,21,113,Piaxtla
2484.873739,2026,20,117,San Bartolomé Loxicha
4124.6193822,2020,20,95,San Andrés Paxtlán
17592.15197,2029,15,49,Joquicingo
71267.506682,2020,14,18,La Barca
31570.133958,2010,14,78,San Miguel el Alto
312042.8504,2022,15,70,La Paz
33120.150077,2020,23,7,Lázaro Cárdenas
6655.4066117,2016,20,70,Pinotepa de Don Luis
27635.31961,2023,30,66,Espinal
689407.75167,2023,19,6,Apodaca
29117.138599,2019,16,56,Nahuatzen
2513.1154007,2028,20,533,Santo Tomás Tamazulapan
17508.1541047,2010,7,16,Catazajá
42352.495108,2029,30,94,Juan Rodríguez Clara
61383.549259,2010,8,50,Nuevo Casas Grandes
54453.876779,2026,30,32,Catemaco
23379.668954,2026,16,3,Álvaro Obregón
11245.1252339,2019,30,177,Tlacolulan
14080.6616959,2013,16,87,Taretan
31882.0181841,2013,24,25,Salinas
12106.2462088,2013,15,83,Temamatla
1906.87319144,2016,20,445,Santa María Yosoyúa
9743.0727089,2011,26,47,Pitiquito
1620.48134768,2026,20,558,Valerio Trujano
4405.7627242,2028,28,24,Mier
6853.562089,2027,26,20,Carbó
4518.430313,2013,20,87,San Agustín Yatareni
396271.53849,2029,10,7,Gómez Palacio
3102.1732239,2024,20,535,San Vicente Lachixío
18971.062411,2029,30,129,Platón Sánchez
48874.755084,2015,7,51,Mapastepec
6782.7074311,2024,20,265,San Miguel Chimalapa
23347.4978923,2018,30,147,Soledad Atzompa
18900.0222803,2029,31,85,Temozón
10657.9208614,2030,13,4,Agua Blanca de Iturbide
13839.1033469,2011,20,468,Santiago Jocotepec
12921.3359838,2028,30,154,Tantima
3740.5430012,2018,8,61,Satevó
6846.8397439,2016,11,36,Santiago Maravatío
18934.2955599,2014,17,9,Huitzilac
16432.4855238,2021,16,2,Aguililla
192932.137827,2018,27,8,Huimanguillo
669.2708842,2012,20,114,San Baltazar Yatzachi el Bajo
8299.1344818,2010,8,54,Riva Palacio
4397.5155179,2013,24,9,Cerro de San Pedro
34325.1124976,2019,29,31,Tetla de la Solidaridad
8459.1287144,2015,20,30,El Espinal
595.74542737,2025,20,114,San Baltazar Yatzachi el Bajo
17316.2252598,2024,20,427,Santa María Petapa
14588.6375775,2020,10,24,Rodeo
6890.9987736,2015,16,94,Tlazazalca
79152.181883,2016,14,83,Tala
24096.394121,2024,30,51,Coyutla
1371.8995499,2026,26,61,Soyopa
16068.0011344,2021,21,117,Rafael Lara Grajales
9984.9994096,2011,30,20,Atlahuilco
4737.4908874,2024,20,98,San Andrés Teotilálpam
10705.1770237,2015,12,81,Iliatenco
6546.0204575,2029,20,90,San Andrés Huaxpaltepec
2375.7364494,2027,21,37,Coyotepec
204.2580857,2023,20,430,Santa María Tataltepec
178903.386216,2025,16,112,Zitácuaro
7383.7143275,2017,31,44,Kinchil
1774609.28785,2024,9,7,Iztapalapa
89503.094742,2019,16,50,Maravatío
14219.8227596,2028,12,77,Marquelia
8673.7715552,2027,29,56,Santa Ana Nopalucan
2089.80742958,2021,20,148,San Francisco Ozolotepec
202059.540968,2026,32,17,Guadalupe
5952.7272088,2017,30,153,Tancoco
69706.550942,2015,14,124,Zapotlanejo
2415.4491584,2030,20,161,San Jerónimo Sosola
473.47133708,2010,20,444,Santa María Yolotepec
4950.0878363,2017,20,516,Santo Domingo Teojomulco
209361.764863,2019,19,18,García
1054.84657205,2025,20,268,San Miguel Ejutla
10091.8879794,2023,28,4,Antiguo Morelos
22063.9652567,2018,24,12,Tancanhuitz
27176.692763,2016,21,195,Vicente Guerrero
8702.8064861,2012,21,125,San Gregorio Atzompa
27186.742581,2022,14,37,El Grullo
4805.0585163,2026,7,90,Tapalapa
68414.91603,2029,4,1,Calkiní
44436.76764,2012,13,41,Mixquiahuala de Juárez
61322.314953,2018,5,9,Francisco I. Madero
2935.074318,2025,19,43,Rayones
12396.6816302,2010,13,17,Chapantongo
39395.834719,2013,14,85,Tamazula de Gordiano
6162.6377613,2026,20,502,Santiago Zacatepec
166883.050356,2026,21,132,San Martín Texmelucan
51134.92674,2014,15,9,Amecameca
20367.556659,2012,21,134,San Matías Tlalancaleca
18123.6252994,2023,14,113,San Gabriel
15401.8827624,2030,30,57,Chiconquiaco
99426.174442,2027,7,97,Tonalá
10149.8171488,2014,20,309,San Pedro Ixcatlán
13906.2708731,2010,21,26,Calpan
85735.731668,2021,15,47,Jiquipilco
27028.9655899,2023,7,39,Huitiupán
5919.9052373,2017,14,80,San Sebastián del Oeste
13119.0139168,2022,30,78,Ixcatepec
5748.1025687,2011,21,210,Zapotitlán de Méndez
19216.2185408,2029,21,178,Tlacuilotepec
38962.466817,2019,19,44,Sabinas Hidalgo
5255.4122532,2022,30,119,Otatitlán
131917.453928,2027,16,34,Hidalgo
21654.2551147,2021,20,28,Heroica Ciudad de Ejutla de Crespo
17685.2813757,2018,30,67,Filomeno Mata
2910.6998952,2024,21,80,Atlequizayan
910.51494344,2028,20,96,San Andrés Sinaxtla
13056.723343,2026,31,3,Akil
19398.8143591,2018,14,109,Unión de San Antonio
280315.17341,2029,20,67,Oaxaca de Juárez
14070.5840828,2028,32,25,Luis Moya
19080.0525909,2028,20,205,San Juan Lalana
692.44625177,2022,20,224,San Juan Yucuita
64641.947109,2026,12,11,Atoyac de Álvarez
69901.08626,2023,19,38,Montemorelos
12625.5623444,2011,30,55,Chalma
24067.2135214,2019,32,29,Miguel Auza
3082.2256818,2015,20,351,San Simón Almolongas
1570.37459921,2023,20,34,Guadalupe de Ramírez
5713.7325737,2023,21,92,Juan N. Méndez
37929.952455,2024,14,46,Jalostotitlán
150.30398689,2014,20,518,Santo Domingo Tlatayápam
3134.7501475,2012,31,18,Chapab
58902.606995,2017,1,3,Calvillo
216410.304739,2023,30,44,Córdoba
9276.8269034,2023,16,13,Carácuaro
79850.31645,2010,7,17,Cintalapa
12609.0930311,2027,13,42,Molango de Escamilla
11696.3326047,2010,7,115,Maravilla Tenejapa
78093.112341,2012,21,197,Xicotepec
26165.06553,2017,30,16,La Antigua
30234.28374,2023,29,24,Panotla
2299.0689555,2023,20,255,San Mateo Sindihui
20354.9151672,2017,12,4,Alcozauca de Guerrero
163705.809087,2011,8,17,Cuauhtémoc
201443.126086,2030,8,17,Cuauhtémoc
5695.5892924,2024,11,34,Santa Catarina
29022.7741758,2013,5,22,Nava
193021.129884,2013,16,108,Zamora
42990.933208,2026,18,10,Rosamorada
45843.861309,2018,7,92,Tecpatán
1202.96954667,2021,20,402,Santa María Cortijo
20642.4998713,2020,24,7,Cedral
4930.2536094,2016,21,62,Epatlán
142686.812099,2013,5,2,Acuña
10810.3871171,2024,32,50,Vetagrande
9074.2363033,2029,12,8,Atenango del Río
110932.251204,2016,15,14,Atlacomulco
76046.831438,2022,22,17,Tequisquiapan
30533.409155,2024,16,93,Tlalpujahua
41359.962075,2022,21,34,Coronango
16511.3363329,2017,15,4,Almoloya de Alquisiras
7911.7857226,2018,16,57,Nocupétaro
46582.315726,2014,30,207,Tres Valles
8302.799586,2021,20,500,Santiago Yosondúa
4496.9929339,2016,14,38,Guachinango
42979.900524,2024,24,40,Tamuín
10661.1500523,2023,24,52,Villa Juárez
30565.891851,2022,13,10,Atitalaquia
521799.47497,2027,25,12,Mazatlán
1254.90043328,2019,20,250,San Mateo Etlatongo
33680.208916,2013,14,46,Jalostotitlán
81865.943751,2028,15,85,Temascalcingo
4670.7635733,2013,29,60,Santa Isabel Xiloxoxtla
4789.1086163,2030,7,63,Osumacinta
2282.4201593,2022,20,112,San Baltazar Chichicápam
7034.4928484,2017,26,39,Naco
571785.96215,2016,11,17,Irapuato
564.26815749,2025,20,100,San Andrés Yaá
122709.652507,2023,2,3,Tecate
35404.471634,2017,26,19,Cananea
19120.5966888,2024,17,33,Temoac
27225.3607884,2024,21,205,Yehualtepec
4971.8369244,2011,30,185,Tlilapan
14249.0094422,2023,21,89,Jopala
37551.506031,2018,31,19,Chemax
7141.4803883,2013,29,53,San Juan Huactzinco
3933.5512136,2022,30,146,Sochiapa
3608.5970903,2029,30,2,Acatlán
2951.07120544,2017,30,107,Las Minas
20275.8732067,2025,17,26,Tlayacapan
6182.0783617,2015,10,27,San Juan de Guadalupe
5387.7390263,2014,8,38,Julimes
1957.01323216,2028,20,201,San Juan Juquila Vijanos
22763.4741856,2024,7,11,Bella Vista
76179.613048,2010,7,107,Villa Corzo
24324.4233954,2014,30,81,Ixhuatlancillo
370289.93126,2010,17,7,Cuernavaca
8349.692954,2019,21,57,Honey
4926.539986,2021,20,367,Santa Catarina Mechoacán
12925.7733103,2015,10,28,San Juan del Río
8615.0427906,2030,15,77,San Simón de Guerrero
3570.4729162,2025,20,164,San Jorge Nuchita
123137.117943,2012,30,118,Orizaba
55325.429624,2028,7,81,Simojovel
7446.6467612,2012,12,80,Juchitán
396.64470784,2027,20,147,San Francisco Nuxaño
778547.27614,2021,15,31,Chimalhuacán
1540.5161507,2026,20,292,San Pablo Cuatro Venados
37042.717032,2015,11,39,Tarimoro
1889.3731689,2022,26,64,Trincheras
37036.003909,2014,15,96,Tequixquiac
485217.89566,2022,26,18,Cajeme
2281.52968362,2017,20,167,San José del Peñasco
3977.7764803,2029,31,97,Tunkás
15714.8379747,2017,24,51,Villa Hidalgo
14785.1782046,2023,15,107,Tonatico
49914.968395,2022,30,204,Agua Dulce
366.69386249,2023,20,151,San Francisco Teopan
65329.085576,2017,30,68,Fortín
506.95736585,2022,20,536,San Vicente Nuñú
1988406.86761,2026,2,4,Tijuana
17970.2095624,2012,21,188,Tochimilco
44948.617443,2025,7,9,Arriaga
6225.5883052,2027,14,11,Atengo
52004.024411,2027,5,24,Parras
1085.10078663,2018,20,1,Abejones
41327.793346,2024,13,73,Tlanchinol
6441.8672539,2023,20,560,Villa Díaz Ordaz
4104.7802648,2023,20,378,Santa Cruz Mixtepec
38664.003022,2019,19,45,Salinas Victoria
10426.7919578,2023,26,66,Ures
10908.1072179,2021,10,35,Tepehuanes
5759.0646176,2015,31,42,Kantunil
153602.304019,2014,18,20,Bahía de Banderas
9917.6421789,2016,20,83,San Agustín de las Juntas
28860.577059,2017,20,198,San Juan Guichicovi
12566.1679258,2023,15,17,Ayapango
1181.26117517,2019,20,299,San Pablo Yaganiza
1802.24466029,2027,20,456,Santiago Cacaloxtepec
1374.27973543,2014,26,37,Mazatán
16917.5365343,2023,16,31,Epitacio Huerta
3052.5458478,2017,20,88,San Andrés Cabecera Nueva
32461.431945,2016,31,56,Oxkutzcab
33209.2384405,2016,15,26,Chapa de Mota
497809.89439,2016,30,87,Xalapa
1487.82965436,2023,20,473,Santiago Laxopa
5281.8304991,2011,30,163,Tenochtitlán
13956.1837762,2026,10,28,San Juan del Río
2662.4325119,2026,20,333,San Pedro Totolápam
7038.7428754,2010,21,60,Domingo Arenas
27713.6841535,2027,20,85,San Agustín Loxicha
142832.510913,2020,27,13,Nacajuca
6193.5820772,2016,21,147,Santa Inés Ahuatempan
13830.2014005,2028,8,13,Casas Grandes
16191.2925371,2018,21,72,Huehuetla
45910.697278,2024,32,36,Ojocaliente
22967.9021231,2023,20,551,Tlacolula de Matamoros
35424.340656,2016,13,52,San Agustín Tlaxiaca
36201.505179,2024,18,18,Tuxpan
47628.240408,2016,13,29,Huichapan
11155.0189984,2017,30,35,Citlaltépetl
18517.8609302,2019,13,58,Tasquillo
11627.3464618,2011,7,56,Mitontic
47860.600285,2020,20,334,Villa de Tututepec de Melchor Ocampo
13449.5518532,2017,15,79,Soyaniquilpan de Juárez
51478.950088,2025,15,100,Tezoyuca
3594.5162854,2020,20,217,San Juan Tamazola
153502.342452,2027,13,69,Tizayuca
4427.5445809,2028,20,398,Ayoquezco de Aldama
7490.3522092,2016,20,141,San Francisco del Mar
14559.8196455,2024,31,53,Muna
100223.292634,2014,15,124,San José del Rincón
9801.7362828,2029,21,209,Zapotitlán
47412.798611,2027,14,91,Teocaltiche
5971.9584329,2030,30,163,Tenochtitlán
78996.822672,2030,16,107,Zacapu
2819.62891312,2010,29,47,Lázaro Cárdenas
5769.0348141,2010,30,84,Ixmatlahuacan
43503.86968,2020,12,52,San Luis Acatlán
9378.5055396,2017,30,166,Tepetlán
23792.4046815,2021,29,36,Totolac
7741.6941146,2021,29,16,Ixtenco
339.19168308,2014,20,524,Santo Domingo Yodohino
9723.6772425,2019,20,295,San Pablo Huixtepec
72173.298481,2029,32,39,Río Grande
5566.9778317,2028,20,489,Santiago Tetepec
7459.2015324,2026,12,24,Cualác
82862.154502,2029,14,73,San Juan de los Lagos
7660.7273866,2029,12,5,Alpoyeca
190870.387898,2016,17,6,Cuautla
5318.4282304,2024,20,326,San Pedro Sochiápam
9372.5528789,2020,31,69,Sotuta
1537.4983293,2019,26,63,Tepache
29733.05415,2011,32,55,Villanueva
53189.102917,2018,25,14,Rosario
5103.6709494,2021,19,42,Los Ramones
122938.611642,2019,21,119,San Andrés Cholula
17936.685744,2027,24,14,Coxcatlán
16242.6208082,2024,28,30,Padilla
30606.750063,2028,32,34,Nochistlán de Mejía
918.24959721,2013,20,440,Santa María Totolapilla
2794.8994848,2010,20,455,Santiago Ayuquililla
21410.6370293,2013,8,65,Urique
188889.152452,2027,13,77,Tulancingo de Bravo
20365.1997308,2017,13,6,Alfajayucan
10185.0684261,2012,16,74,Cojumatlán de Régules
63440.698561,2015,32,42,Sombrerete
44036.422346,2018,14,94,Tequila
332270.069429,2013,16,102,Uruapan
717.44243766,2019,20,370,Santa Catarina Tayata
4465.3706498,2028,8,24,Santa Isabel
1086.58638048,2028,20,335,San Pedro Yaneri
62781.31934,2022,17,12,Jojutla
174130.775465,2023,7,19,Comitán de Domínguez
3480.8218919,2014,20,76,La Reforma
2118.3162656,2019,19,50,Vallecillo
25454.513776,2027,30,69,Gutiérrez Zamora
13023.6840929,2011,32,7,Concepción del Oro
26748.856802,2016,10,22,Poanas
16103.8670125,2021,29,30,Terrenate
3733.9971421,2010,20,347,San Sebastián Río Hondo
14651.8950313,2030,21,213,Zihuateutla
75759.527282,2029,21,74,Huejotzingo
2993.4389306,2026,20,561,Yaxe
30294.832488,2021,16,20,Cuitzeo
64001.787758,2012,7,106,Venustiano Carranza
4726.5841737,2028,30,64,Chumatlán
33017.6135493,2012,7,100,Tumbalá
95681.101928,2015,30,175,Tihuatlán
29736.7356822,2025,20,134,San Felipe Jalapa de Díaz
5000.8496973,2021,16,27,Chucándiro
23900.209867,2029,24,15,Charcas
48029.302589,2026,30,201,Zongolica
1957.3798056,2011,20,481,Santiago Nuyoó
907.29129341,2019,20,512,Santo Domingo Ozolotepec
2467.0650951,2029,20,180,San Juan Bautista Lo de Soto
12385.9200499,2030,20,136,San Felipe Usila
7960.8719226,2016,28,6,Bustamante
2675.6873303,2020,20,176,San Juan Bautista Coixtlahuaca
18217.932523,2019,30,129,Platón Sánchez
20725.330377,2019,30,62,Chocamán
23870.058238,2028,30,151,Tamiahua
2346.0895001,2012,20,206,San Juan de los Cués
9435.8754296,2030,18,13,San Pedro Lagunillas
139461.894647,2026,7,65,Palenque
26876.5077308,2013,21,172,Tetela de Ocampo
25677.448805,2023,10,36,Tlahualilo
31304.0721579,2019,12,41,Malinaltepec
3275.49233706,2018,20,490,Santiago Texcalcingo
12369.2766215,2013,21,75,Hueyapan
11903.0897536,2011,30,103,Mecatlán
19944.9765043,2022,31,93,Tixkokob
6055.5188891,2013,20,40,Huautepec
11784.5788105,2024,4,8,Tenabo
5057.6272804,2018,29,57,Santa Apolonia Teacalco
34867.671306,2030,8,52,Ojinaga
5855.9282914,2011,20,103,San Antonino Castillo Velasco
9201.0801929,2015,24,43,Tierra Nueva
6895.4947239,2026,19,32,Lampazos de Naranjo
30799.591104,2017,4,10,Calakmul
6090.4946068,2024,21,79,Huitziltepec
